   1.0000000000000000e+00	   1.3810132999999999e-01	   0.0000000000000000e+00	
   2.0000000000000000e+00	   1.4417869999999999e-01	   0.0000000000000000e+00	
   3.0000000000000000e+00	   1.6352020000000000e-01	   0.0000000000000000e+00	
   4.0000000000000000e+00	   1.9019775000000000e-01	   0.0000000000000000e+00	
   5.0000000000000000e+00	   5.5405959999999997e-02	   0.0000000000000000e+00	
   6.0000000000000000e+00	   1.4213816000000001e-01	   0.0000000000000000e+00	
   7.0000000000000000e+00	   1.4590017000000000e-01	   0.0000000000000000e+00	
   8.0000000000000000e+00	   9.9822722000000003e-02	   0.0000000000000000e+00	
   9.0000000000000000e+00	   2.2863902000000000e-01	   0.0000000000000000e+00	
   1.0000000000000000e+01	   3.6788008000000000e-01	   0.0000000000000000e+00	
   1.1000000000000000e+01	   5.2757032000000002e-02	   0.0000000000000000e+00	
   1.2000000000000000e+01	   8.8309442000000002e-02	   0.0000000000000000e+00	
   1.3000000000000000e+01	   1.4638578999999999e-01	   0.0000000000000000e+00	
   1.4000000000000000e+01	   1.8092011000000000e-01	   0.0000000000000000e+00	
   1.5000000000000000e+01	   9.4471833000000005e-02	   0.0000000000000000e+00	
   1.6000000000000000e+01	   2.7611501999999998e-04	   0.0000000000000000e+00	
   1.7000000000000000e+01	   2.8276938000000001e-01	   1.0000000000000000e+00	
   1.8000000000000000e+01	   1.3542476000000001e-01	   0.0000000000000000e+00	
   1.9000000000000000e+01	   8.0863480000000001e-02	   0.0000000000000000e+00	
